# ra            dec          z          
  147.4649048   10.4319868   0.0294816  
  147.4618988   10.4509897   0.0295732  
  147.5465851   10.5733461   0.0297623  
  191.6389618   43.7427483   0.0405282  
  191.6133423   43.7953949   0.0405411  
  191.5051575   43.8512344   0.0406748  
  187.3819122   33.4266243   0.0309586  
  187.4388123   33.4645996   0.0306147  
  187.3557739   33.4796944   0.0310053  
  31.682724     13.3716269   0.0605542  
  31.6845455    13.411068    0.0600397  
  31.7350521    13.3504744   0.0601147  
  235.6522675   21.12924     0.0473148  
  235.623764    21.2318077   0.0472935  
  235.6086273   21.0318356   0.0474366  
  236.7453613   17.8841839   0.0109769  
  236.7221832   17.8726749   0.0112846  
  236.8035431   17.957552    0.0110955  
  217.1074524   17.9243679   0.0190376  
  217.1028442   17.9582691   0.0189782  
  217.2348938   17.6952763   0.0188819  
  158.7076263   17.4512196   0.0557156  
  158.6934052   17.4696789   0.0553562  
  158.7751617   17.5098228   0.0561105  
  242.7070618   21.0512505   0.0379304  
  242.5940247   20.9734917   0.0376617  
  242.7058411   21.0450153   0.038375   
  219.967392    42.7422752   0.0084253  
  220.0383606   42.7795486   0.0083853  
  220.5667267   42.8304443   0.0081558  
  197.2969208   46.316227    0.0354258  
  197.3308105   46.2450829   0.0358809  
  197.3078918   46.2519531   0.035397   
  201.9957886   45.7594376   0.0605284  
  201.9385834   45.8159714   0.0607529  
  202.0485382   45.7719345   0.0609635  
  201.4398956   46.1616287   0.0363953  
  201.4391174   46.1171341   0.036489   
  201.5439453   46.1384125   0.0362804  
  215.9211121   47.3718452   0.0731929  
  215.933609    47.3448868   0.0734357  
  215.9853058   47.3807755   0.0731364  
  135.030014    60.0828018   0.0390083  
  135.0120087   60.0957756   0.0391296  
  135.1454926   60.1087265   0.0393616  
  323.7516479   -0.5114405   0.030156   
  323.7690735   -0.5057223   0.0298641  
  323.5669556   -0.4501443   0.0298006  
  245.923996    24.1717949   0.0430594  
  245.8753815   24.1234417   0.0430543  
  246.063446    24.1719112   0.0434805  
  156.5463715   32.0989952   0.0368224  
  156.4046936   32.1282654   0.0373449  
  156.5452728   32.1210709   0.0363318  
  162.1171722   38.2940483   0.033217   
  162.166275    38.2754326   0.0333319  
  162.0486298   38.2652245   0.0332201  
  171.1333771   39.7868729   0.0608466  
  171.1674347   39.7875175   0.0604895  
  171.063385    39.8548355   0.0607765  
  165.9297791   29.2423172   0.06567    
  165.9539948   29.2369938   0.0658907  
  166.007309    29.2266235   0.0659888  
  166.432663    35.8840141   0.0682662  
  166.5061188   35.9458542   0.0686456  
  166.4599152   35.8666115   0.0680428  
  145.4562836   25.0635872   0.0505876  
  145.5046539   25.1364269   0.0507172  
  145.489502    25.1299076   0.0506148  
  185.0471344   27.6800499   0.0797644  
  185.0480042   27.6942043   0.0796236  
  185.0020294   27.6682587   0.0800926  
  247.3773651   13.0834341   0.0327352  
  247.3856964   13.0627546   0.0331323  
  247.42659     13.0235281   0.0330415  
  245.7623901   26.5382252   0.0396928  
  245.7445679   26.5558662   0.0395475  
  245.736618    26.528698    0.0392816  
  229.2523499   15.5664206   0.0481035  
  229.2372742   15.5439348   0.0480018  
  229.2561798   15.5734844   0.0478887  
  199.0612335   41.4944572   0.0207451  
  199.0258179   41.5011826   0.0208794  
  198.9966278   41.4988823   0.0210119  
  223.5926361   27.7013264   0.0336489  
  223.6030426   27.6607361   0.0336921  
  223.541275    27.8566761   0.0334928  
  188.5461884   21.5423031   0.0454791  
  188.4887238   21.5606956   0.0453486  
  188.5412445   21.5407124   0.0455295  
  220.7382355   17.6367016   0.0560188  
  220.7012329   17.5669518   0.0562175  
  220.7374725   17.598053    0.0558944  
  143.3183136   23.1348934   0.0255909  
  143.2750397   23.3134022   0.0257223  
  143.2749329   23.1126423   0.0254524  
  147.1041412   22.3625145   0.0342063  
  147.1257782   22.3354969   0.0343625  
  147.2047272   22.2921982   0.0342038  
  113.6337204   41.2152519   0.0427959  
  113.642067    41.21595     0.0423738  
  113.6202774   41.2070732   0.0431831  
  162.0043793   28.2463741   0.0211347  
  162.0337372   28.3861732   0.0208075  
  161.9684601   28.3826141   0.0210408  
  222.8886719   45.4384651   0.0374278  
  222.8018341   45.5282402   0.0373042  
  222.9063873   45.4378281   0.0378181  
  175.7585449   23.944416    0.0230124  
  175.785553    24.0045013   0.0226926  
  175.8950958   23.9443188   0.022511   
  143.5184479   17.8319225   0.0274065  
  143.5358276   17.9455662   0.0272482  
  143.5049591   17.7958717   0.0270712  
  208.2916565   17.3324928   0.0257779  
  208.0643616   17.2929745   0.02573    
  208.3087616   17.2935085   0.0255712  
  210.4421387   18.8077126   0.0275874  
  210.4718781   18.8631611   0.0271212  
  210.4740143   18.7876759   0.0274056  
  178.224411    21.8354473   0.0382357  
  178.1963806   21.7906857   0.0377735  
  178.2050629   21.8306389   0.0384251  
  220.8093262   16.4883175   0.0369439  
  220.8063965   16.4484634   0.037421   
  220.8243561   16.4368801   0.0371125  
  229.8288574   13.1260834   0.034505   
  229.6912231   13.0613508   0.0349232  
  229.7564087   12.9745865   0.0347629  
  128.417099    9.9636917    0.0307628  
  128.3962402   10.0145016   0.0305507  
  128.4319763   9.9904213    0.0306205  
  130.6456146   10.5848446   0.0068676  
  130.5001984   10.5147152   0.0067245  
  130.2746277   9.791708     0.0068654  
  201.3342285   18.4527016   0.0221099  
  201.3356934   18.4016705   0.0222737  
  201.2550201   18.7125149   0.0224009  
  228.9503784   18.3785801   0.0381294  
  228.9976196   18.4159355   0.0382527  
  229.0021515   18.4441853   0.0378807  
  250.8060455   25.3395538   0.0552586  
  250.8145447   25.3674049   0.0547814  
  250.8342896   25.4042034   0.0548312  
  135.796875    10.151989    0.0296254  
  135.8218536   10.0213337   0.0298634  
  135.7745667   10.1420298   0.0298369  
  194.694809    32.1921196   0.052219   
  194.7057343   32.1783257   0.0518352  
  194.7147522   32.1648865   0.0526272  
  208.9151764   20.7435074   0.0754046  
  208.9584961   20.6775284   0.0755992  
  208.9268341   20.7630939   0.0757203  
  208.5294952   21.9749222   0.0631093  
  208.4833221   21.9985504   0.0631693  
  208.4946899   21.9493008   0.0628072  
  234.7641144   13.6366844   0.0498652  
  234.7642517   13.5214214   0.0496501  
  234.8124542   13.6432076   0.0493406  
  230.400238    14.3844337   0.0247179  
  230.3536682   14.2455482   0.0243638  
  230.452179    14.339324    0.0246057  
  38.7018356    -7.6835938   0.0219858  
  38.4784775    -7.6052837   0.0221695  
  38.7085876    -7.6697474   0.0223515  
  128.1681366   19.511404    0.0211047  
  128.0441284   19.681181    0.0211768  
  128.0839386   19.4098186   0.0212979  
  126.5689011   17.3624382   0.0658638  
  126.5513916   17.3250427   0.0661008  
  126.6121292   17.3456726   0.0659326  
  192.8936615   5.8635526    0.0485968  
  192.8699036   5.8208308    0.0489546  
  192.8649445   5.7976165    0.0482555  
  162.9737701   10.0992813   0.0263935  
  162.9454193   10.0990171   0.0267746  
  162.9113464   10.0932369   0.0267247  
  155.2516785   27.2378139   0.0382582  
  155.2451324   27.1994534   0.0384416  
  155.1334839   27.2472076   0.0380545  
  126.5225296   13.0093355   0.0443355  
  126.4086761   12.9982767   0.0444289  
  126.4135056   12.9884911   0.0445649  
  177.8972473   17.9306049   0.0378626  
  177.9288635   17.9089489   0.0381102  
  177.8594208   17.9179459   0.0378353  
  139.151123    25.3026657   0.042782   
  139.2228699   25.2988453   0.0428173  
  139.2373962   25.3044052   0.0429334  
  241.3993683   16.5262146   0.015539   
  241.6965332   16.3133659   0.0156394  
  241.4024811   16.9079609   0.0155377  
  209.3287354   15.4584198   0.0182994  
  209.519577    15.3148394   0.0186836  
  209.3475037   15.4592648   0.0178938  
  138.3565826   17.1241131   0.0560217  
  138.414566    17.1835537   0.0561023  
  138.42276     17.1746826   0.0561173  
  49.8456535    0.823438     0.0337422  
  49.6844063    0.884051     0.0339663  
  49.8487244    0.8188156    0.0335656  
  129.4722595   12.7805328   0.029978   
  129.6062012   12.7415705   0.0300795  
  129.5906067   12.7316074   0.0302492  
  226.6740417   23.641922    0.0162159  
  226.363205    23.688343    0.0162354  
  226.5839996   23.538496    0.0161621  
  202.4455566   6.4652104    0.0539878  
  202.3980713   6.5135388    0.0540272  
  202.4882507   6.3992691    0.0544086  
  165.8740692   16.3701077   0.0466204  
  165.8301849   16.3337669   0.0468658  
  165.9212189   16.294281    0.0468895  
  127.0457993   10.5406685   0.0307334  
  127.0461197   10.4748163   0.0306113  
  127.1695251   10.4477224   0.031035   
  179.3612823   7.4609251    0.0320859  
  179.4387512   7.5659356    0.0321208  
  179.1748352   7.4726853    0.0322892  
  130.6422577   11.6992922   0.0774186  
  130.6158752   11.7101316   0.0777736  
  130.6488342   11.7106323   0.0777996  
  219.5949554   18.1112175   0.0303186  
  219.6057739   18.0768127   0.0304521  
  219.4434357   18.204792    0.0304314  
  246.7829285   9.0959282    0.0461541  
  246.819397    9.1995411    0.0463052  
  246.7207947   9.125905     0.0456334  
  223.7483978   18.0373383   0.0202346  
  223.7051697   18.1059666   0.0203298  
  223.8970642   18.2845802   0.0203981  
  219.3068085   19.4219398   0.029869   
  219.3849945   19.2533855   0.0302881  
  219.2656555   19.4050293   0.0299843  
  175.6643829   24.8225174   0.0209824  
  175.8555145   25.0054417   0.0206093  
  175.9057007   24.9441738   0.0206353  
