# ra            dec          z          
  196.9101868   31.4869671   0.0261543  
  257.1905212   62.0434532   0.0261576  
  189.7056885   42.6447601   0.0261615  
  28.1850395    13.1925592   0.0261784  
  234.1115723   47.8548317   0.0261956  
  167.3644104   9.7756557    0.0262032  
  220.4836731   8.7438183    0.0262143  
  233.4989319   15.9604053   0.0262261  
  178.7848969   33.8987808   0.0262262  
  164.5169983   6.0464926    0.0262514  
  241.256424    26.1208382   0.0263001  
  157.3792114   28.6372032   0.026307   
  184.0914459   31.2121887   0.0263087  
  220.918808    41.6653709   0.0263383  
  136.9601898   33.4681129   0.0263461  
  121.8391953   40.3983269   0.026358   
  207.1687317   31.4608841   0.0263724  
  176.8689728   50.4314728   0.0264065  
  242.6233673   19.9542522   0.026433   
  190.8711853   49.4002571   0.0264378  
  177.4403534   50.5271034   0.026442   
  211.0839539   50.917881    0.0264509  
  221.5535889   2.3104753    0.0264671  
  177.3783112   42.7614212   0.0265007  
  138.3807068   28.9517441   0.0265204  
  148.1750031   14.2138042   0.0265549  
  194.5419312   32.0165253   0.0265644  
  125.352623    19.1477661   0.026568   
  212.1557159   50.8103409   0.0265759  
  166.6769257   53.2230873   0.0265916  
  230.3426514   48.4158287   0.0266244  
  174.714447    48.0877151   0.0266396  
  188.2721405   17.4031258   0.0266966  
  201.6964722   40.8307648   0.026697   
  116.1520309   38.0444183   0.0267595  
  208.6412201   -0.776608    0.0267637  
  255.9144592   64.1343765   0.0267808  
  184.0171967   11.5348415   0.0267892  
  142.7682495   45.7647972   0.0267947  
  209.5254822   28.4226856   0.0267984  
  167.2984314   53.3608284   0.0268036  
  166.6123657   47.7460747   0.0268255  
  5.971251      -9.7867413   0.0268379  
  223.6109772   53.2175064   0.0268503  
  115.6315536   27.6385784   0.0268562  
  162.7181244   57.5854187   0.0268691  
  217.8248291   47.497612    0.0268792  
  195.8748474   61.4995117   0.026903   
  150.0370636   38.4566956   0.0269042  
  175.5163727   7.651927     0.0269136  
  310.4500122   -0.4683203   0.0269389  
  217.1621094   10.2049599   0.0269431  
  197.5246735   63.0892258   0.026944   
  166.7679291   7.8040051    0.0269646  
  176.2451477   -2.3965337   0.0269721  
  208.4365997   28.607048    0.0269726  
  138.7931366   24.6827011   0.0269855  
  163.7263641   10.0472517   0.0269907  
  231.9456482   47.0267754   0.0270017  
  180.8838043   51.0781021   0.0270136  
  209.6805573   14.7626266   0.0270349  
  217.1989899   49.1008644   0.0270364  
  207.0587616   19.7349415   0.02704    
  330.2655334   13.0177288   0.0270441  
  154.5210266   60.3467903   0.0270457  
  203.0369263   47.485096    0.0270537  
  144.5008698   29.9440517   0.0270818  
  209.3124542   34.5104408   0.0270847  
  203.2958374   15.1395941   0.0270903  
  223.3973389   42.4472427   0.0270918  
  134.7306976   62.7482758   0.0271076  
  222.7180634   1.1656896    0.027114   
  190.3339081   30.1217308   0.0271285  
  143.8595276   29.8126278   0.0271357  
  116.4311066   32.102993    0.027149   
  259.9927063   60.8919373   0.0271582  
  122.127655    19.2084656   0.0271848  
  168.5635529   34.1543808   0.027186   
  210.3816528   28.2866077   0.0271893  
  142.1693573   46.2698593   0.0272056  
  122.186264    56.592411    0.0272113  
  206.0170288   43.0739822   0.0272156  
  166.2118988   33.065033    0.0272377  
  133.8857422   37.2021294   0.0272393  
  148.2813568   37.5676651   0.0272469  
  174.6390686   6.9481435    0.027279   
  245.3818817   -0.0723686   0.0272871  
  226.0935211   59.1254807   0.0272905  
  221.6901093   29.1762848   0.0272977  
  147.519577    40.6206818   0.0273028  
  3.3364546     -9.9226828   0.0273107  
  212.6656189   -2.6835036   0.0273184  
  240.7710419   5.1077929    0.0273201  
  115.8699799   31.5667496   0.0273254  
  146.3731689   33.5613213   0.0273278  
  173.0601959   29.9391785   0.0273331  
  230.8791351   52.4210358   0.027339   
  207.3640442   27.8311386   0.0273474  
  329.2180786   -7.3742843   0.0273484  
  194.9692535   41.6709633   0.0273641  
  210.5631409   17.6523056   0.0273796  
  236.1147461   46.3209877   0.0273839  
  129.59935     17.6313286   0.027399   
  145.8196259   38.8783836   0.0274014  
  183.3601227   11.6256781   0.0274059  
  146.744751    38.551857    0.0274253  
  157.9653015   7.9695497    0.0274271  
  211.5025787   45.7767754   0.0274285  
  174.2962036   6.5872655    0.027429   
  145.1251526   40.0876961   0.0274417  
  140.3036804   44.953022    0.0274667  
  211.8261108   31.293932    0.0275138  
  255.0296783   61.287384    0.0275188  
  129.1095428   4.654068     0.0275241  
  131.8149109   51.2458763   0.0275416  
  256.7568665   61.1981163   0.0275482  
  174.3527832   30.711031    0.0275537  
  139.567215    47.9488373   0.0275588  
  156.7248688   44.0067673   0.0275616  
  259.7954102   61.542347    0.0275661  
  120.8669434   25.1026688   0.0275682  
  196.5263519   39.4236069   0.0275798  
  110.8884811   41.4348984   0.0276224  
  130.68927     29.3999653   0.0276261  
  203.5283813   5.1023345    0.027632   
  194.1702423   35.2165756   0.0276377  
  155.1154785   8.0453014    0.0276468  
  256.8682556   34.5673294   0.0276547  
  194.9158478   53.3412361   0.0276647  
  198.1804657   41.452858    0.0276651  
  216.0072479   45.2220078   0.0276687  
  189.0708618   20.9987373   0.0276828  
  202.9943848   3.6278698    0.0277031  
  163.104538    59.6856117   0.0277227  
  166.037262    8.3687248    0.0277451  
  228.2950745   43.2617264   0.0277629  
  144.2183228   3.1376278    0.0277706  
  174.8620453   31.8544388   0.0278051  
  153.5335541   10.1483383   0.0278115  
  169.7403717   58.0566406   0.0278385  
  170.2017059   32.2899437   0.0278535  
  324.6388245   -6.9038844   0.0278579  
  127.2731323   25.7726421   0.0278606  
  137.3212433   39.7367973   0.0278696  
  213.8130798   47.8733406   0.0278739  
  140.4984436   3.3785405    0.0278903  
  201.574173    17.7574272   0.0278949  
  138.4275665   20.5698261   0.0279134  
  207.415741    47.8188934   0.0279259  
  205.2510529   42.4314194   0.0279313  
  192.1289368   50.1873741   0.0279401  
  222.5347443   40.4413109   0.027945   
  206.1983795   31.6156979   0.0279465  
  147.1285553   57.9708138   0.0279488  
  208.620636    23.7566948   0.0279807  
  193.6282654   35.296875    0.0279876  
  206.3634796   47.9227219   0.0279936  
  171.7238312   33.1193161   0.0279964  
  214.0235291   32.1309395   0.0280264  
  236.570816    40.645916    0.0280281  
  191.0595398   50.2317581   0.0280661  
  162.3267517   58.3451958   0.0280867  
  225.8042145   49.8511658   0.0280877  
  195.3068542   58.1123428   0.0280916  
  142.3949585   24.5110321   0.028094   
  133.472641    18.1802883   0.0280989  
  153.5768433   6.5128937    0.0281003  
  166.2713928   7.9444017    0.0281229  
  56.6123734    -6.5312519   0.0281231  
  133.9249115   4.9947996    0.0281473  
  221.5389099   38.7882156   0.0281593  
  225.5391388   10.8444233   0.0281689  
  204.5971222   23.9721584   0.0281846  
  222.7397614   6.6000438    0.0282021  
  209.9661713   23.6996975   0.0282116  
  226.2117767   42.7345161   0.0282139  
  140.0359192   8.1503763    0.0282353  
  142.9673157   7.5807629    0.0282413  
  149.7151947   19.2149792   0.0282591  
  260.9677124   30.555891    0.0282627  
  224.1016998   54.2378883   0.0282684  
  161.1877594   35.1398811   0.0282964  
  117.7655716   17.9628487   0.0283086  
  322.2531128   9.9913673    0.0283098  
  230.4077606   0.4660259    0.0283125  
  194.9221191   7.4991279    0.0283146  
  201.1170807   18.2314892   0.0283226  
  129.6520081   15.721839    0.028328   
  161.2885132   18.9729652   0.0283323  
  226.4316711   44.404953    0.0283402  
  134.2192688   10.3782606   0.0283483  
  213.8175659   34.3483887   0.0283585  
  178.9299164   25.4917545   0.0283613  
  210.4382935   21.9198761   0.0283636  
  132.0736542   16.9592781   0.0283818  
  143.1051941   10.7635088   0.0283823  
  144.7489929   23.5403996   0.0283874  
  240.8418732   42.8737907   0.0283926  
  181.3838959   51.5046349   0.0283955  
  139.2084808   0.5727124    0.0283994  
  133.4674225   5.2481809    0.0283997  
  214.030014    33.7276649   0.0284037  
  238.3603821   52.0867195   0.0284279  
  240.532486    46.9520073   0.0284313  
  207.5574341   42.7462921   0.0284426  
  146.6673584   30.7456226   0.0284434  
  145.7019501   26.0799942   0.0284475  
  194.7651825   55.9659996   0.0284529  
  142.3206329   14.2429485   0.0284697  
  137.7449951   7.8719163    0.0284714  
  143.1098328   10.1068726   0.0284791  
  149.6790619   22.0647583   0.0284873  
  117.2151642   36.3903694   0.0285111  
  201.3076935   29.4141998   0.0285253  
  190.5792999   30.9058838   0.0285387  
  155.6299591   4.5824308    0.0285463  
  163.0204468   34.647644    0.0285488  
  118.9108963   21.4314423   0.028557   
  146.5786133   23.2229137   0.0285595  
  180.2375183   26.9545574   0.0285743  
  169.7010956   58.6095047   0.0285936  
  178.206955    -1.2536676   0.0286134  
  147.2246704   23.0107727   0.028636   
  135.8676605   51.9835472   0.02864    
  216.357132    18.0058517   0.0286605  
  221.1551208   58.2022858   0.0286737  
  230.1022949   -0.2252216   0.0287005  
  132.7134705   22.6265354   0.028715   
  166.4261627   35.1178856   0.0287272  
  224.4301453   54.8692932   0.0287301  
  240.3458099   52.3535271   0.0287315  
  127.1078033   25.0146389   0.0287366  
  165.3025818   16.7242565   0.0287383  
  138.7406921   53.3864517   0.0287393  
  207.546814    5.8918118    0.0287406  
  155.136261    44.2080536   0.0287474  
  45.598156     0.9793032    0.0287624  
  151.3811493   39.6809311   0.0287646  
  217.4573669   34.6015511   0.0287799  
  181.4306335   31.1888714   0.0287938  
  168.1239471   37.8811836   0.0288081  
  322.9064941   11.831646    0.0288302  
  120.6693726   34.5214462   0.0288381  
  132.370697    15.0054083   0.0288527  
  154.3693848   32.1832733   0.0288597  
  135.0460815   7.7260852    0.0288642  
  254.7111969   40.1211662   0.0288803  
  232.2634277   17.2644253   0.0288972  
  189.5907745   42.2055092   0.0288995  
  135.0650787   40.2967529   0.028906   
  227.0454865   14.2677145   0.0289218  
  156.3254547   20.0129623   0.0289223  
  169.0389252   0.5735559    0.028923   
  194.3162994   10.3139896   0.0289467  
  224.380127    1.5996857    0.0289521  
  118.168251    15.4811525   0.0289542  
  168.1355286   1.4504609    0.0289601  
  194.5365448   54.4668884   0.0289649  
  229.3173676   45.878994    0.028969   
  254.2130432   39.8083      0.0289938  
  230.9697266   23.5475674   0.0289943  
  210.8455963   26.30476     0.0290018  
  218.5707397   59.6581917   0.0290049  
  49.0883675    0.4794874    0.0290228  
  174.2039795   -2.2465277   0.0290347  
  140.8624878   13.2647123   0.029071   
  131.2738495   40.5595016   0.0290758  
  206.7993164   35.5071297   0.0290837  
  153.3088837   39.6757164   0.0291057  
  131.688446    6.9599605    0.0291277  
  229.2232208   14.9078274   0.0291506  
  155.7959137   34.7559853   0.0291756  
  206.6700134   52.4769249   0.0291777  
  184.746048    21.3059292   0.0291822  
  130.3677368   25.2344494   0.0291841  
  246.4579468   16.5760689   0.0291848  
  171.3533783   4.9132938    0.0291944  
  18.090929     15.0108786   0.029202   
  207.285965    53.3688545   0.0292023  
  221.5812378   35.627697    0.0292125  
  255.1632538   19.2125778   0.0292204  
  204.6325226   51.1639061   0.0292288  
  155.2410431   40.5647087   0.0292302  
  154.731781    40.6129341   0.0292303  
  215.6544647   59.9309235   0.0292307  
  131.8945312   46.2462463   0.0292365  
  179.8822784   30.1556549   0.0292445  
  159.9082184   48.919117    0.0292706  
  121.1762772   15.7757397   0.0292835  
  318.990448    9.5431166    0.0293012  
  197.1282654   50.6423225   0.0293145  
  163.9952698   53.8387642   0.0293163  
  138.6304626   49.2826653   0.0293475  
  210.5459747   25.3264885   0.0293493  
  128.9187012   40.3792      0.0293553  
  185.3505707   50.2368469   0.0293772  
  155.9663696   31.6366997   0.0293824  
  197.1879883   4.1610522    0.0293875  
  212.391449    60.4096184   0.0294007  
  322.5592957   -8.0669804   0.0294008  
  168.239563    30.17453     0.0294129  
  168.3677063   10.4859715   0.0294276  
  181.8564758   29.1468582   0.0294338  
  120.0235367   13.7376022   0.0294403  
  137.2603302   53.894619    0.0294603  
  123.1981354   9.3866043    0.0294605  
  138.837738    54.9989929   0.0294641  
  255.4178619   34.520359    0.0294704  
  120.6487045   22.8868427   0.029486   
  218.0605469   23.0027256   0.0294896  
  209.6898041   -1.947731    0.0295005  
  122.5851517   7.9362502    0.0295132  
  174.5075989   18.3412838   0.0295148  
  160.7026062   11.0002298   0.0295215  
  131.8442688   12.1217041   0.0295243  
  220.6387177   54.0490494   0.029527   
  132.1925201   10.0904989   0.0295289  
  235.4729004   46.4370041   0.029548   
  129.4544678   47.3509102   0.0295564  
  212.370163    -1.9064013   0.0295658  
  234.9126282   15.022522    0.0295796  
  258.2893372   31.582037    0.0295799  
  245.2863007   50.8713036   0.0295897  
  172.8298492   28.3830547   0.0295914  
  255.2678223   33.4752502   0.0295958  
  181.8195648   32.0755959   0.0296073  
  167.4515228   8.9940557    0.0296085  
  156.3485718   64.9987717   0.0296096  
  184.4703827   -0.6572278   0.0296122  
  226.3056335   57.3185997   0.0296136  
  221.4379883   51.5808868   0.0296268  
  207.9683685   3.4550319    0.029637   
  148.4415436   34.4489594   0.0296431  
  168.5943604   2.5754683    0.0296466  
  147.061203    57.7457848   0.0296633  
  237.7541351   51.7872925   0.0296698  
  180.7891083   54.2226486   0.0296775  
  130.8529663   8.07971      0.0296852  
  264.4695129   54.0610161   0.0296959  
  125.7313614   13.6228504   0.029702   
  241.90242     53.9584885   0.0297046  
  163.8675537   43.0991173   0.02973    
  135.8733826   18.3070374   0.0297396  
  192.6242676   31.6070938   0.0297544  
  231.4467468   11.9853935   0.029775   
  166.2421722   6.121151     0.0297777  
  258.5376282   58.8184547   0.0297835  
  218.6522217   30.2793808   0.029784   
  176.242218    65.7135544   0.0297878  
  228.4110413   38.4680443   0.0298008  
  232.722702    0.9942188    0.0298201  
  206.4706879   26.7751732   0.029876   
  210.0917511   -2.3158898   0.0298793  
  132.142868    12.8204012   0.029885   
  235.5172577   41.6633797   0.0298853  
  159.9388428   11.6471195   0.0298957  
  242.5626221   47.0617981   0.0299102  
  209.7415466   61.6807747   0.0299195  
  205.9078674   33.9489632   0.0299233  
  150.1307373   21.0021191   0.0299296  
  195.240387    19.6869698   0.029934   
  210.361084    -2.7127392   0.0299354  
  127.2021866   28.9204979   0.0299483  
  141.1020508   48.1794586   0.02995    
  220.7576599   30.0335312   0.0299635  
  164.6805115   43.3209      0.0299682  
  27.2202759    -1.1319642   0.029979   
  181.3980865   22.3089695   0.0299813  
  26.8674107    -0.7508809   0.0299985  
  229.4147949   9.9649467    0.030005   
  141.5934601   48.1669807   0.030017   
  209.5634308   3.9983017    0.0300262  
  162.0133057   40.7643394   0.0300336  
  253.3946991   19.9244518   0.0300374  
  174.2215424   21.0042133   0.0300486  
  141.9488983   59.135788    0.0300519  
  175.1948547   33.2942772   0.030064   
  218.8655853   23.5387821   0.0301282  
  128.9169312   12.5600624   0.0301295  
  203.6509094   56.4645462   0.0301363  
  124.0024872   37.5291405   0.0301476  
  236.8340912   16.764492    0.030166   
  203.4829102   57.875515    0.0301712  
  224.2399445   31.4895515   0.030172   
  150.6714783   14.6196795   0.030183   
  39.6194954    -8.1060591   0.0301888  
  233.9683075   57.9026871   0.0302266  
  134.532608    59.2062492   0.0302343  
  145.0882111   59.9049187   0.0302414  
  252.090683    23.6146812   0.030252   
  244.0250397   41.8165512   0.0302603  
  203.0444794   28.3891144   0.0302667  
  163.8519592   41.0307312   0.0302799  
  224.9094391   28.954277    0.0302879  
  173.6082001   28.0758228   0.0302966  
  222.4181519   32.9693069   0.0303072  
  149.4642639   7.836473     0.0303173  
  221.6003876   48.1784248   0.0303411  
  135.3685608   31.2425518   0.0303514  
  25.341404     0.3710316    0.0303589  
  15.4269495    -10.4698334  0.030359   
  259.3283386   33.4629784   0.0303602  
  225.4116516   10.4204035   0.0303934  
  186.3670349   29.1635952   0.0303984  
  122.8670273   54.7984962   0.0304203  
  328.5894165   -0.8768005   0.0304218  
  179.8005981   11.5054646   0.0304425  
  185.3187866   19.4987907   0.0304439  
  133.6696777   42.5263901   0.0304474  
  142.3968658   24.5904312   0.0304549  
  217.3247986   52.6656418   0.0304662  
  222.2693481   49.9470177   0.0304755  
  130.7663116   51.3257027   0.0304809  
  217.7436981   28.9488792   0.030486   
  216.1435547   53.6400414   0.0305066  
  181.5384827   50.8528023   0.0305152  
  140.379303    34.3871231   0.0305245  
  114.8973694   37.7515335   0.0305262  
  189.0946808   13.60287     0.0305272  
  237.4514008   38.0029221   0.0305689  
  146.9173889   1.6001432    0.0305699  
  172.767334    29.3018837   0.0305839  
  225.2454224   50.4605904   0.0305952  
  172.5301056   39.6257172   0.0306276  
  164.59198     41.6373596   0.0306301  
  244.181488    0.2464756    0.0306531  
  240.8245697   38.8422737   0.0306558  
  132.8325043   20.3440647   0.0306617  
  131.6857147   17.7549191   0.0306693  
  158.8344879   45.7445793   0.0306731  
  239.8463593   29.0171261   0.0306737  
  223.6446686   34.2048492   0.03068    
  185.1130371   41.7951126   0.0306851  
  195.4328308   29.9268246   0.0307123  
  130.3315125   16.9059887   0.030717   
  351.2010193   15.0000639   0.0307243  
  227.2508698   5.2734957    0.0307332  
  229.5041199   30.6901588   0.0307375  
  209.3566589   19.2091789   0.0307463  
  126.2505188   25.7865849   0.0307469  
  118.1064911   47.7780685   0.0307532  
  129.8758698   52.1677513   0.0307585  
  222.9724731   3.3632584    0.0307653  
  122.2212906   39.5886726   0.0307663  
  161.6620178   8.8962774    0.0307691  
  181.5500793   20.9854259   0.0307791  
  134.9103699   56.8789635   0.0307813  
  203.8248138   51.2962494   0.0307827  
  241.3770752   20.0285416   0.0308408  
  219.9401245   18.4923553   0.0308423  
  151.7924194   18.9505939   0.0308446  
  228.6308136   58.8432007   0.0308502  
  257.1688232   59.8115158   0.0308505  
  166.9546967   2.3566456    0.0308685  
  121.618042    24.9537659   0.0308789  
  249.0146484   45.7465591   0.0308912  
  157.1005707   59.7642326   0.0309072  
  144.1291504   27.2077065   0.0309133  
  186.5346985   20.3357086   0.030933   
  200.1819      21.2926998   0.0309594  
  247.661972    35.0564041   0.0309596  
  138.2387695   8.3730822    0.0310129  
  127.9370651   52.3545876   0.0310135  
  261.1242371   27.9846878   0.0310216  
  172.7870331   23.0571499   0.0310429  
  186.9877014   48.4035606   0.0310446  
  223.43367     14.3586378   0.0310468  
  128.8556824   42.6446419   0.0310501  
  351.9285583   14.5447321   0.0310622  
  191.4360962   47.5162849   0.0310932  
  190.2342834   29.4655724   0.0311083  
  122.381546    40.1123085   0.0311125  
  172.058548    9.800478     0.0311132  
  127.3437347   43.358654    0.0311174  
  248.5290527   37.3405457   0.031119   
  138.0665283   55.692791    0.0311431  
  179.265274    21.4074306   0.031156   
  174.4866486   42.6316414   0.0311568  
  194.1943359   5.9162965    0.0311636  
  157.6508942   60.0080338   0.0311972  
  188.2751465   0.7783294    0.0312071  
  189.4285736   33.4343338   0.0312085  
  190.8695221   29.4668045   0.0312132  
  186.5138092   55.5128479   0.0312214  
  172.0752716   41.6414909   0.0312225  
  166.6129608   11.4137154   0.0312515  
  205.1828918   25.9083652   0.0312556  
  117.4723969   45.2484932   0.0312591  
  213.1033936   44.4608688   0.0312672  
  237.3674316   21.0341148   0.0312686  
  216.4787903   11.642807    0.0312806  
  196.6381073   29.1840897   0.031284   
  197.6606293   61.2733307   0.0313142  
  128.2929688   31.8684597   0.0313431  
  37.5175552    -7.6691499   0.0313439  
  196.1177826   23.5750484   0.0313505  
  189.0139923   26.9873466   0.0313513  
  192.9861908   55.354454    0.0313562  
  191.1904907   27.5002308   0.0313702  
  120.3601379   44.193615    0.0313725  
  259.3088074   60.7961617   0.0313792  
  197.2294769   29.0407696   0.0313792  
  131.1575623   32.9064445   0.0313987  
  181.6608124   58.210041    0.031407   
  11.8764372    15.6970787   0.0314111  
  3.4325657     -0.4599184   0.0314377  
  232.2104034   13.435441    0.0314389  
  130.3888092   32.6449738   0.0314544  
  213.7199249   44.5761642   0.031468   
  234.5591888   34.2530022   0.0314975  
  186.0175323   26.4188404   0.0315131  
  189.9727936   42.9353447   0.0315171  
  247.5113983   43.8249016   0.0315228  
  122.93116     41.5549812   0.0315479  
  133.8004913   61.4232407   0.0315485  
  168.4800262   16.1920738   0.0315641  
  253.7321625   22.5104351   0.0315786  
  323.028656    11.1102705   0.0315837  
  213.1257019   34.5489655   0.0315926  
  224.199173    14.5892878   0.0315951  
  190.3946228   44.4914131   0.0316072  
  234.2450256   29.8089066   0.0316185  
  253.4901428   33.6180382   0.0316235  
  231.827774    30.9825783   0.031659   
  119.8047791   44.3201866   0.0316647  
  248.371048    31.3192768   0.0316648  
  227.4864349   9.3876667    0.0316651  
  230.9227753   32.4103317   0.0316801  
  350.0310059   -0.3498903   0.0316935  
  316.8658752   0.8163925    0.0317047  
  163.6246338   34.7652359   0.031707   
  241.9749146   20.0510654   0.0317166  
  162.993866    52.769165    0.0317185  
  245.4981995   12.4030695   0.0317232  
  234.0263519   30.1893368   0.0317276  
  156.7579041   54.3291473   0.0317366  
  160.728363    49.5122757   0.0317408  
  185.1230164   10.2451925   0.0317452  
  216.0362244   44.5619659   0.0317477  
  239.7920837   -0.600625    0.0317488  
  146.6775055   6.6831961    0.0317527  
  183.0892181   68.1203537   0.0317583  
  223.695282    55.5365829   0.031759   
  250.4362488   31.3388138   0.0317742  
  170.4098969   16.0315247   0.0317885  
  144.8469696   6.4016681    0.0317997  
  238.0772705   23.3433151   0.0318024  
  163.9656067   8.902317     0.031808   
  216.5540924   0.860581     0.0318209  
  217.451355    13.4691935   0.0318236  
  192.4475861   32.0804901   0.031827   
  146.7925873   6.1503115    0.0318306  
  121.5568924   11.7932806   0.0318355  
  120.0333252   43.4748383   0.0318393  
  159.7183685   8.8129807    0.031853   
  228.7044373   46.67939     0.031864   
  199.0585938   -1.4881132   0.0318872  
  157.4635315   50.4388199   0.0319092  
  164.4750214   19.5979309   0.0319181  
  252.9563446   37.1863289   0.0319292  
  163.774704    49.6071777   0.0319617  
  135.3590393   18.973217    0.0319726  
  114.9244766   45.9126167   0.0319834  
  196.5297699   59.2174339   0.0320061  
  154.0498199   3.6505597    0.0320162  
  127.0071182   14.9463625   0.0320167  
  178.1217804   48.4589539   0.0320255  
  157.5035858   11.1385622   0.0320273  
  38.6674919    0.5272728    0.0320289  
  153.9997711   4.954761     0.0320303  
  244.8658447   36.875       0.0320364  
  152.7528687   8.9891167    0.0320401  
  150.9625397   50.3481636   0.0320573  
  35.3193054    -7.8024325   0.0320581  
  155.2081604   11.3721752   0.0320648  
  192.3628387   51.5819778   0.0321122  
  130.0563965   13.3001041   0.0321227  
  197.4073944   59.2942085   0.0321589  
  168.7897034   47.010685    0.0321659  
  138.2350769   34.0625381   0.0321878  
  148.8799896   -0.4672416   0.0322071  
  251.347229    42.3144073   0.03221    
  169.2853546   46.9462585   0.0322574  
  196.8698425   35.4920883   0.0322754  
  140.7438812   43.0798912   0.0322941  
  240.8239288   21.5916786   0.0322956  
  154.3388519   53.7961082   0.032299   
  142.9996033   40.7588348   0.0323207  
  218.1451416   35.9640312   0.0323544  
  176.9172668   54.5149078   0.0323695  
  162.6550903   59.0958977   0.0323721  
  245.412384    49.4489059   0.0323949  
  239.7169189   26.1355915   0.0324007  
  141.5183716   42.4020004   0.0324143  
  162.5397034   16.7287102   0.0324167  
  188.6135864   28.7186089   0.0324202  
  237.8888397   51.0987167   0.0324534  
  181.0445862   51.8339462   0.0324625  
  133.3527679   36.3441086   0.0324667  
  154.8081818   5.4514723    0.0324677  
  225.3303528   12.6474638   0.0324714  
  184.072937    66.2254639   0.032486   
  254.8658295   32.3575783   0.0324899  
  154.3334503   15.4891405   0.0325047  
  238.9388733   24.4938927   0.0325049  
  173.1243744   28.1124897   0.032519   
  176.4075928   62.2371597   0.0325208  
  61.4059639    -5.3152661   0.0325244  
  169.7817535   58.0540619   0.0325275  
  168.7505493   28.4796906   0.0325391  
  162.6942902   21.0652618   0.0325411  
  167.8630676   56.5061188   0.0325524  
  176.4979706   60.3945847   0.0325609  
  164.9205475   24.7139626   0.0325744  
  156.0925446   14.4936161   0.0325854  
  154.4033813   6.3938031    0.0325915  
  122.6038208   37.1628151   0.0326066  
  331.053009    -0.0321086   0.0326097  
  173.8922424   30.9468288   0.0326194  
  178.77742     47.8241425   0.0326218  
  217.8300323   53.9194145   0.0326261  
  186.9681854   9.0578852    0.0326405  
  171.5298004   62.5078773   0.032642   
  226.8190308   6.0977817    0.0326463  
  143.1364136   38.5614433   0.0326466  
  187.0216827   -1.6581409   0.0326535  
  239.8525238   3.5390451    0.0326963  
  131.3056946   61.6241341   0.0327088  
  233.0323334   42.21698     0.0327109  
  257.4743958   62.7221489   0.0327165  
  245.4841003   31.3005733   0.032717   
  201.9404297   54.7992134   0.0327187  
  167.4424286   49.4111938   0.0327498  
  247.3650818   13.5024557   0.0327769  
  214.6420898   37.024437    0.0327929  
  209.7711945   43.1085281   0.0328051  
  187.8208771   5.0748205    0.0328292  
  353.4246826   14.0749569   0.0328298  
  203.6121368   24.5072727   0.0328349  
  170.1016541   28.2981586   0.0328363  
  237.8881683   38.299427    0.0328705  
  139.3201447   27.7469883   0.0328727  
  242.4810181   43.1291504   0.0328798  
  142.1226654   7.5708814    0.0329053  
  165.3217621   67.1064529   0.0329075  
  162.0638123   14.7380419   0.0329114  
  209.2519531   43.362011    0.0329332  
  236.9957123   38.562748    0.0329335  
  139.7568207   28.3917294   0.0329344  
  199.249115    5.6567903    0.0329524  
  218.7035675   8.1657715    0.032953   
  248.9833984   37.5584755   0.0329855  
  173.9664001   32.1569824   0.0329957  
  123.0454407   11.2643614   0.0330344  
  218.3270721   6.7636795    0.0330448  
  192.7733765   27.8049011   0.0330583  
  168.1562805   15.2172308   0.0330995  
  168.4655914   16.9282913   0.0331203  
  237.780838    40.3839226   0.0331219  
  347.3898621   15.0330563   0.0331312  
  152.7718506   1.2240736    0.0331518  
  118.8553772   39.1860771   0.0331647  
  197.9520416   9.8797617    0.033167   
  175.9156342   62.7666245   0.0331682  
  187.1321564   54.5969009   0.0331694  
  353.7617798   -10.3048306  0.0331831  
  213.7983856   37.0775871   0.0331898  
  193.7592773   45.1459732   0.0332124  
  155.3070679   14.7389364   0.0332151  
  117.802887    40.7424698   0.0332486  
  216.1814728   47.0326538   0.0332492  
  223.3557892   33.2833595   0.0332531  
  233.1476898   39.4377403   0.0332676  
  190.6311493   53.2046204   0.0332716  
  176.6560974   39.1411324   0.0332794  
  190.1933441   35.3307304   0.0332809  
  205.5652618   21.0297527   0.0332835  
  241.6456146   26.3706093   0.0332836  
  171.0670776   45.2969017   0.0332845  
  203.7720642   34.53759     0.0332857  
  146.9789886   27.376936    0.0332871  
  168.4693451   17.3882217   0.0332905  
  161.2668762   10.1854515   0.0333024  
  234.5508423   42.4720116   0.0333153  
  194.9523773   46.2141037   0.0333281  
  165.8617249   66.6697845   0.0333292  
  185.3970184   15.9833317   0.0333401  
  191.7580872   40.5964279   0.0333405  
  160.2906494   6.8200569    0.0333496  
  213.7822571   54.8016052   0.0333501  
  204.3207397   9.8652506    0.0333734  
  222.0993042   36.7537575   0.0333884  
  177.0867157   6.3450994    0.0333906  
  242.1846466   30.8894577   0.0333916  
  232.5629578   39.2407722   0.0333945  
  226.4041748   31.1638241   0.0334171  
  186.8841095   7.9632607    0.0334308  
  185.5065765   20.3416843   0.0334502  
  200.3426971   25.9510193   0.0334515  
  231.7699738   13.1778078   0.0334634  
  234.6899719   6.9048181    0.0334743  
  150.1699677   4.3389668    0.0334784  
  220.9669342   41.2344933   0.0334785  
  139.618454    6.334353     0.0334795  
  186.2409515   24.3828583   0.033504   
  43.1875877    -7.8727736   0.0335174  
  161.4642639   9.72262      0.0335189  
  195.0928345   62.2393074   0.0335691  
  186.1882477   51.53862     0.0335754  
