# ra            dec          z          
  220.9272308   56.7372513   0.0432017  
  220.9064636   56.7726784   0.0428162  
  221.8912354   56.2377205   0.0544429  
  221.9118652   56.2559662   0.054964   
  217.3476257   45.0720291   0.0277834  
  217.3401642   45.0976753   0.0278751  
  125.7387466   38.7037315   0.0723507  
  125.6892853   38.6885033   0.0725509  
  126.4746552   39.1860237   0.0273368  
  126.2213898   39.1108742   0.027377   
  126.6075592   39.6100922   0.0406609  
  126.4747009   39.667511    0.0407463  
  130.8978424   41.3083763   0.0684428  
  130.8157654   41.3060226   0.0680639  
  130.673111    42.8131676   0.0326466  
  130.7462311   42.8469353   0.032514   
  134.0964966   45.154644    0.0531279  
  134.1348267   45.1665878   0.0531648  
  179.111557    50.1146011   0.0500697  
  179.0328979   50.0916138   0.0497739  
  229.0995941   50.7795448   0.0304017  
  228.8999634   50.7415314   0.030323   
  245.5011139   38.9950104   0.0639988  
  245.4177246   39.0180893   0.0642241  
  234.8505859   48.1437187   0.070498   
  234.8113098   48.0881615   0.0708108  
  121.0797119   33.02668     0.0395781  
  121.1149292   33.1434631   0.0391815  
  126.3764725   37.5002823   0.0127692  
  125.8389282   37.6703339   0.0128476  
  210.3668671   46.4200211   0.0403965  
  210.2731323   46.492054    0.0403102  
  212.2810516   46.7861137   0.0130635  
  212.2769012   47.0095596   0.0128465  
  214.3264008   46.6982384   0.0378874  
  214.4823761   46.6388969   0.0379111  
  177.1626282   47.6357002   0.0373095  
  177.3337097   47.6304207   0.0373606  
  131.7594604   55.6557007   0.0422752  
  131.7058105   55.5293159   0.0426098  
  178.3159332   47.3355331   0.0472892  
  178.3898315   47.3186722   0.0473284  
  176.2268066   53.9621544   0.0620686  
  176.1962585   53.9170837   0.0623645  
  175.5836182   54.7916794   0.0462904  
  175.5558319   54.7962036   0.04603    
  121.9906082   26.0293465   0.0141373  
  121.6788177   26.1615219   0.0140219  
  145.2974091   39.0124855   0.045611   
  145.295639    39.0049133   0.0457071  
  149.5986938   37.9897728   0.0501598  
  149.5101929   37.9339027   0.0496863  
  143.0427551   36.827137    0.0529626  
  143.0226288   36.838192    0.0534419  
  144.8958893   37.5218582   0.0499483  
  144.935318    37.4953842   0.0500787  
  138.2813873   6.8215013    0.0564535  
  138.2936554   6.7913246    0.0565179  
  150.5832672   10.4408741   0.0601351  
  150.5723419   10.4247303   0.0599061  
  151.1388855   10.4137297   0.030825   
  151.1457672   10.4075727   0.0307437  
  150.4680786   11.0721464   0.0518031  
  150.5318298   11.1323338   0.0514172  
  150.5562897   11.3197269   0.0550109  
  150.5793762   11.2604532   0.0549243  
  234.0935211   34.8696899   0.0659372  
  234.0269318   34.8368034   0.0654874  
  235.3943939   34.1302109   0.0563549  
  235.4096832   34.1916771   0.0564795  
  232.8280487   36.0800438   0.0369332  
  232.8354034   35.9820061   0.0367744  
  213.2696533   41.3387146   0.0678117  
  213.2743225   41.3458176   0.0672866  
  239.9650421   25.9406414   0.0446581  
  239.9638824   25.9146385   0.0444968  
  222.1757202   44.4291992   0.043727   
  222.095047    44.4186325   0.0435439  
  130.9053497   5.3169274    0.0504514  
  130.8585205   5.343389     0.0505187  
  157.3145905   6.1281037    0.0118837  
  157.1030426   6.2385855    0.0118171  
  151.1791992   37.8831444   0.0587901  
  151.1673126   37.8533325   0.0583785  
  210.2952576   43.5835381   0.0334844  
  210.2061768   43.563015    0.033339   
  217.4949036   39.9406319   0.0332646  
  217.3183136   39.8503952   0.0329951  
  186.4015808   50.3369637   0.0082558  
  186.3682861   50.3288422   0.0083562  
  185.7047272   66.862587    0.0321924  
  185.7686768   66.9113693   0.0323545  
  186.4558105   50.0959206   0.0237106  
  186.8195953   50.0949173   0.023932   
  180.6081696   50.4590683   0.062676   
  180.6824341   50.445755    0.0631821  
  215.0800018   8.9274979    0.0439746  
  214.9824371   8.865818     0.0439904  
  216.686264    9.1792564    0.0550424  
  216.7005463   9.1883268    0.0553763  
  218.0442505   8.1893988    0.0532291  
  218.0381012   8.1012115    0.0529431  
  133.8916321   6.6591768    0.0520837  
  133.8998718   6.7079153    0.0519105  
  155.8414612   9.9374647    0.0323585  
  155.8647003   9.9821377    0.0322574  
  152.9389648   11.346282    0.0540998  
  152.9559631   11.2899189   0.0536703  
  129.4411621   8.3761635    0.0571436  
  129.4290009   8.3617668    0.0566525  
  156.4050293   42.959301    0.0486824  
  156.3437195   42.9646988   0.0484496  
  154.8260651   43.3490639   0.025969   
  154.92659     43.3663101   0.0261118  
  194.7609253   46.5798607   0.0505885  
  194.796936    46.5727692   0.0508221  
  190.4502869   47.7088776   0.030791   
  190.3728333   47.5369949   0.0308977  
  168.6241455   10.7684431   0.0465514  
  168.6516724   10.8021498   0.0467537  
  149.9246826   39.6573792   0.0284973  
  149.8345795   39.6702194   0.0289962  
  153.7455902   7.8006873    0.0283043  
  153.7606201   7.8074141    0.0282674  
  159.7183838   8.8129816    0.031853   
  159.7418213   8.7494125    0.0316479  
  154.4788513   9.1359215    0.0441911  
  154.4464874   9.1367903    0.0444385  
  197.1562347   54.0743561   0.0082121  
  197.2863922   53.9435501   0.0083509  
  137.842041    37.1091614   0.0557952  
  137.774826    37.0297928   0.0555517  
  142.1564331   38.5392418   0.0121416  
  142.1660614   38.5636063   0.0124451  
  165.7965851   14.7568941   0.0241711  
  165.8855286   14.7275276   0.0240971  
  155.9345245   37.6411476   0.0416922  
  155.9498596   37.6641273   0.0416512  
  158.7962799   42.7704277   0.0291478  
  158.7562103   42.8124619   0.0289306  
  156.7158203   41.8885612   0.0229517  
  156.5363312   42.0261574   0.0227896  
  168.3918457   11.4561768   0.0745629  
  168.4127502   11.4774971   0.0745684  
  217.7230682   11.2366362   0.0492462  
  217.7557983   11.1431494   0.0493957  
  208.6672363   44.8315392   0.0598833  
  208.5895386   44.8244705   0.0601062  
  163.0812378   44.1727066   0.0488869  
  163.1125946   44.1349335   0.049029   
  151.9124908   36.6531906   0.0414496  
  151.9370422   36.6511879   0.0413452  
  167.7765045   43.6330032   0.0250287  
  167.9736938   43.5666695   0.0248235  
  169.3539429   44.5633049   0.0662541  
  169.428894    44.5594788   0.0660599  
  164.7222748   42.0046387   0.0479815  
  164.7254486   42.0479393   0.0479218  
  166.5432434   42.637104    0.0487546  
  166.5485992   42.6092491   0.0486761  
  237.6697235   7.9579954    0.0418676  
  237.6664124   7.9579873    0.0418366  
  233.9431915   7.9418511    0.033834   
  233.9828339   7.9758539    0.0336969  
  194.239563    38.4782677   0.0519332  
  194.2319489   38.5853615   0.0516287  
  124.9136047   28.7790966   0.035039   
  125.064064    28.8792286   0.0348863  
  129.5696411   31.8173542   0.0267876  
  129.6566772   31.8889866   0.0273113  
  130.2131042   31.9815178   0.0469931  
  130.1608734   31.9019775   0.0473505  
  165.0742035   44.5883942   0.0368976  
  165.0643005   44.6133766   0.0367706  
  164.8701477   45.8969612   0.0512516  
  164.8333282   45.9182625   0.051292   
  233.9409332   44.8348083   0.0296351  
  233.9295502   44.813343    0.0296439  
  175.0771027   9.0098867    0.0061147  
  174.9698334   8.8744888    0.0066089  
  162.8729248   9.2795105    0.0266604  
  162.9224548   9.1404829    0.0265861  
  184.6180115   57.2384224   0.0549116  
  184.6569977   57.3128204   0.0549975  
  182.8894348   57.7374763   0.0162514  
  182.8261719   57.644722    0.0164317  
  208.4120483   57.5588531   0.026041   
  208.4237366   57.5222588   0.0259864  
  209.5206604   57.1676369   0.058987   
  209.5250854   57.2080879   0.0588936  
  241.0727081   42.0281563   0.0370234  
  241.2740326   42.010006    0.0374125  
  241.8233795   41.403614    0.0346392  
  241.6260529   41.3432808   0.0343878  
  141.001297    38.8669128   0.0462682  
  140.9382477   38.7562256   0.046265   
  151.1149292   44.9673615   0.076112   
  151.1069946   45.008728    0.0756636  
  221.8376007   48.9013138   0.0074466  
  221.519043    49.2806587   0.007473   
  234.5884247   33.1847458   0.0220452  
  234.6503601   33.2771187   0.021833   
  195.64888     41.3233643   0.0275161  
  195.5959015   41.2858696   0.0272745  
  190.5716095   42.5211296   0.0079663  
  191.2815247   42.7022476   0.007901   
  192.1197662   42.2976761   0.0536707  
  192.2454071   42.3299522   0.0535892  
  212.1269073   36.495369    0.0352617  
  212.1395111   36.5462494   0.0349165  
  155.3900146   11.9622374   0.025867   
  155.4001465   12.1400681   0.0256684  
  175.9702911   15.6687746   0.0524555  
  175.8849792   15.686698    0.0526784  
  149.5144043   36.6153641   0.05327    
  149.4663544   36.6356697   0.0537727  
  166.9861908   8.0013494    0.0111912  
  166.7258606   7.7816234    0.0110566  
  214.3857727   36.3386383   0.0470036  
  214.2520294   36.307766    0.0471498  
  216.800705    35.6083107   0.0767561  
  216.8118286   35.5783043   0.077273   
  217.6062775   35.3210297   0.0104899  
  217.4603271   35.3820496   0.0106934  
  216.291687    36.5409966   0.0486142  
  216.3089447   36.4762573   0.0483934  
  202.6037292   39.9971924   0.0241075  
  202.3858643   40.1446762   0.0240158  
  203.8965302   40.1111183   0.054177   
  203.9236908   40.0979156   0.0543315  
  202.6588135   40.8987465   0.0545946  
  202.7269592   40.9597359   0.0545351  
  171.8763275   42.5297318   0.0335294  
  171.7948914   42.5039291   0.0334754  
  213.1579895   12.0201797   0.0379269  
  213.079834    12.020112    0.0376243  
  229.1638336   38.7557259   0.0295318  
  229.3706207   38.6585541   0.0293634  
  232.7386169   36.8065605   0.0453622  
  232.6922913   36.9231453   0.0452495  
  233.9927673   36.2516975   0.0552325  
  234.0296936   36.241394    0.0551949  
  128.0444183   31.0391636   0.07364    
  128.0668335   31.0480137   0.0740117  
  128.8009796   31.7042427   0.0684541  
  128.7725525   31.7369652   0.0688563  
  159.8548279   39.0825882   0.0429542  
  159.8474426   39.0806122   0.0431197  
  157.4570007   39.0125732   0.0259911  
  157.2980194   39.1148872   0.0259132  
  156.4303894   39.6463699   0.0234273  
  156.3966675   39.6736069   0.0232593  
  223.0891418   50.359333    0.0367925  
  223.0552979   50.3611298   0.0370672  
  223.7827454   51.0202637   0.0261796  
  223.8881073   50.9929314   0.0263198  
  201.7995605   55.4871674   0.024011   
  201.9303589   55.6113358   0.023917   
  204.6663971   55.4501648   0.0369951  
  204.6715088   55.4697647   0.0372902  
  204.3168488   56.3227768   0.0635793  
  204.2944183   56.2804108   0.0638125  
  205.3447266   56.0710411   0.0300375  
  205.3700409   56.0577621   0.0301809  
  205.3526459   56.1710777   0.0345586  
  205.3829041   56.1835594   0.0343748  
  205.6978912   55.5213737   0.0351679  
  205.6915588   55.5186157   0.0348397  
  204.2349243   56.0165443   0.0643103  
  204.2147827   56.0284767   0.0639677  
  206.4805145   56.2644882   0.0676832  
  206.4636078   56.2673416   0.0678806  
  169.5284576   43.2230339   0.0522664  
  169.5268555   43.2116089   0.0522651  
  163.1000977   43.4183655   0.0591434  
  163.1782379   43.3754997   0.059094   
  162.9512634   43.7641296   0.0110855  
  163.1860962   43.9122047   0.0110916  
  222.2473602   9.5047636    0.0466428  
  222.2316437   9.5609598    0.0464677  
  222.0012207   9.9179296    0.050553   
  221.9999847   9.9543552    0.0507093  
  223.1317749   11.0583458   0.0526095  
  223.0802765   11.0438604   0.0527806  
  188.6021423   6.8475556    0.0748059  
  188.544632    6.9020085    0.0743305  
  219.5596924   9.007534     0.0510328  
  219.6393127   9.0904932    0.051078   
  241.8202209   26.2744236   0.0315611  
  241.8603516   26.263567    0.031402   
  163.048645    58.4381027   0.0315815  
  163.0198059   58.5997543   0.031753   
  243.039856    41.6582108   0.0551129  
  242.9602051   41.6092796   0.0546177  
  130.0757294   4.2707849    0.0503963  
  130.0426941   4.2819886    0.0503201  
  155.1348572   6.8717532    0.0455654  
  155.1593323   6.8339391    0.0453868  
  254.9398041   24.7456646   0.0434012  
  254.9694977   24.6828575   0.0437962  
  339.0969238   -0.7906355   0.0554725  
  339.0907593   -0.8043166   0.0556072  
  189.7872009   8.9341736    0.0467231  
  189.7905579   8.932745     0.0469941  
  231.9833984   4.5967207    0.0320674  
  231.9896545   4.5115414    0.0323992  
  158.2064667   39.84655     0.0296948  
  158.133606    39.8266449   0.0295304  
  251.3079224   30.7607002   0.0784072  
  251.3122101   30.7948895   0.0785264  
  234.4076996   9.3148642    0.0351072  
  234.4520416   9.3160381    0.0350799  
  116.863327    47.8659706   0.0509091  
  116.892868    47.8911362   0.0507922  
  119.6921616   50.4597359   0.02236    
  119.9882736   50.4277191   0.0225905  
  212.5818634   36.0394707   0.0590666  
  212.522522    36.0202065   0.0592041  
  159.4638214   13.6586742   0.0529481  
  159.4501953   13.686059    0.0529186  
  121.4674835   22.3502445   0.0408481  
  121.4554062   22.3401299   0.0408881  
  181.0864868   56.3466187   0.0410159  
  181.0567169   56.2657356   0.04085    
  177.1598206   56.9461861   0.0516471  
  177.1639099   56.9442291   0.0520523  
  175.6655884   57.6516533   0.0600366  
  175.6643066   57.728466    0.0602868  
  215.7920227   6.1550531    0.0504393  
  215.755127    6.2401428    0.0507898  
  332.9286804   12.1761293   0.0788983  
  332.9792786   12.2179956   0.0785756  
  169.5412903   7.7816586    0.0420727  
  169.5410919   7.8127151    0.0418177  
  193.6931915   39.5712585   0.0322385  
  193.5862885   39.494606    0.0319048  
  119.451828    47.8727875   0.0598606  
  119.570282    47.8574448   0.0603032  
  348.7566833   0.0722216    0.0512194  
  348.743866    0.0950501    0.0508846  
  127.1274719   23.0609245   0.0450102  
  127.129364    23.0621433   0.0444983  
  206.7060547   14.4004946   0.0215588  
  206.7124329   14.4151583   0.0218161  
  209.230896    14.1422424   0.0150228  
  209.267868    14.1018162   0.0145859  
  238.8675537   34.1778488   0.0312206  
  238.8541107   34.2264481   0.0308949  
  185.7063751   12.5805235   0.0580254  
  185.6997223   12.5845852   0.0582189  
  255.326889    19.9174957   0.0469014  
  255.3411713   19.8545303   0.0470408  
  189.5656586   7.8203807    0.037672   
  189.549881    7.8124371    0.038142   
  219.7429504   9.3958473    0.0342142  
  219.792038    9.2982388    0.0345987  
  184.6487427   42.0139313   0.0472016  
  184.5434418   41.9765663   0.0468987  
  187.0662689   42.0140419   0.038163   
  187.0062714   42.050724    0.0383042  
  245.7499847   21.9366531   0.0370705  
  245.7041931   22.0580711   0.0367229  
  241.4412384   41.3447418   0.0066421  
  241.3108368   41.1884308   0.0067764  
  190.028717    9.5977936    0.0574247  
  189.9403381   9.5640421    0.0571249  
  211.2763214   51.2566948   0.0700931  
  211.2892303   51.2173347   0.0701143  
  205.8175812   52.7951317   0.0689241  
  205.8369141   52.802063    0.0684392  
  150.8754272   7.8382249    0.0310174  
  150.8292847   7.8973999    0.0305311  
  224.3593597   10.0557661   0.0457591  
  224.2963257   10.1545362   0.0460581  
  228.1269531   9.9079056    0.0463128  
  228.0699158   9.8396893    0.045976   
  226.9857178   9.0851059    0.0568434  
  227.0045319   9.0794487    0.0566867  
  238.071167    4.8503623    0.0348639  
  237.960495    4.7487478    0.0346919  
  220.5456848   12.9429035   0.0281002  
  220.5853424   12.8976698   0.0277888  
  341.9045105   0.3850046    0.0360864  
  341.803772    0.5120334    0.0362004  
  139.3191071   29.0177288   0.0636595  
  139.2848358   29.0442963   0.0640439  
  140.3148499   10.2947397   0.039478   
  140.3399353   10.2748375   0.0396166  
  206.6147919   50.6440201   0.0148633  
  206.6197205   50.4933662   0.015061   
  206.2467499   51.0238419   0.0289294  
  206.2505951   51.0887604   0.028593   
  224.6577301   6.7751493    0.0055921  
  224.5366516   6.7465439    0.0055587  
  173.3896332   14.7454462   0.0370182  
  173.3109741   14.7174416   0.0367428  
  225.932251    36.3737526   0.0482204  
  225.8888245   36.4236946   0.0480117  
  248.4165649   20.7145329   0.056912   
  248.4107056   20.7300282   0.0572736  
  158.9328003   37.5881691   0.0552498  
  158.8195953   37.6221237   0.0553945  
  199.7629395   39.5893326   0.0237311  
  199.6699677   39.6950722   0.0238035  
  241.1488953   25.7206745   0.0391735  
  241.0544739   25.7053223   0.0390567  
  241.0039062   25.9554081   0.0485758  
  240.9540863   25.9727764   0.0480456  
  227.2290802   10.8034611   0.0218073  
  227.321106    10.8516302   0.0221053  
  223.5774231   12.4960165   0.0507321  
  223.5417023   12.5290899   0.0511248  
  1.5163103     -0.7269738   0.0736816  
  1.5730309     -0.6821699   0.0733462  
  123.9682693   20.5024662   0.0437686  
  123.996582    20.4974537   0.0440527  
  122.5121689   20.0292168   0.0396945  
  122.4563751   20.1311893   0.0398786  
  139.2060699   27.4895935   0.0235917  
  139.2884064   27.4811516   0.023555   
  177.6827393   34.1881828   0.0713947  
  177.6652527   34.1961555   0.0713931  
  220.6995239   37.871994    0.0321096  
  220.537384    37.873188    0.0321001  
  226.3658905   36.1142883   0.079823   
  226.342392    36.0915947   0.0794306  
  227.1226196   37.1891098   0.0550689  
  227.1079102   37.174221    0.0555675  
  227.9905548   36.7850456   0.0447768  
  227.9547272   36.8520584   0.0445204  
  169.5322876   42.0448418   0.0704758  
  169.509903    41.9756279   0.0703246  
  237.7557068   23.0157528   0.0248879  
  237.7163086   22.9397144   0.0253073  
  240.765152    21.6974525   0.0343187  
  240.7367554   21.7225494   0.0340543  
  215.6179199   13.4302359   0.0400485  
  215.6536102   13.4394789   0.0403864  
  215.1791534   13.6961117   0.020284   
  215.2915192   13.9478245   0.0202115  
  215.6387024   13.7171926   0.0254829  
  215.6448517   13.7173538   0.0255182  
  203.6742706   50.4641876   0.0289086  
  203.7032623   50.3129578   0.0288     
  200.7107544   51.7383347   0.0297117  
  200.7133179   51.7507858   0.0298922  
  144.8653564   11.0137739   0.034556   
  144.8458252   10.9868469   0.0350719  
  143.0156555   10.3777771   0.0506208  
  142.9740143   10.3512802   0.0501162  
  221.747879    7.8924236    0.0285103  
  221.7506256   7.9124346    0.028187   
  226.0490875   7.456429     0.0556012  
  226.118515    7.4220166    0.0557801  
  228.304657    7.2255187    0.0130427  
  228.5322876   6.9178777    0.0129962  
  225.5348816   7.2157702    0.0558685  
  225.5482788   7.2393866    0.0560107  
  197.1211395   48.1627274   0.0345533  
  197.0696259   48.2097168   0.0343858  
  195.7977142   48.7853127   0.0160718  
  195.7225037   48.7392464   0.0160486  
  193.6717224   49.3721352   0.0308618  
  193.5159149   49.4582634   0.0309161  
  161.072464    34.944706    0.0670655  
  161.1281586   34.8870621   0.0669591  
  162.0476837   33.1923409   0.0225224  
  162.0679169   33.2675514   0.0227799  
  162.1287842   33.5361633   0.0718433  
  162.1306305   33.5525703   0.0715715  
  233.5882721   25.395422    0.0687359  
  233.676651    25.4018536   0.0684631  
  242.9135742   38.2115746   0.0648718  
  242.830246    38.2157059   0.0652938  
  181.4970551   38.0910797   0.0527161  
  181.4726257   38.0658836   0.0523007  
  167.8907623   32.8648796   0.0601548  
  167.9088593   32.8667145   0.0604177  
  167.2016602   33.5094986   0.079135   
  167.2610474   33.5427513   0.0788209  
  168.7368317   33.8256493   0.0369036  
  168.6338348   33.8058167   0.0369825  
  164.7923431   32.1847534   0.0584787  
  164.7894592   32.1864586   0.0587884  
  164.9650574   32.068058    0.0408862  
  164.9361572   32.086277    0.0408271  
  188.3564758   13.2331133   0.0242194  
  188.3381653   13.2254534   0.024119   
  171.5529785   40.1186829   0.030531   
  171.609436    40.077282    0.0303427  
  238.7788391   34.7822762   0.0471418  
  238.8415527   34.8280792   0.0466121  
  241.8100281   33.3192024   0.0626885  
  241.8485565   33.3993568   0.062942   
  175.7201538   32.8567429   0.0666226  
  175.7144318   32.8577881   0.0660959  
  229.6710663   23.6052589   0.0711505  
  229.7134705   23.5885468   0.0709319  
  198.5305634   30.0150547   0.0351495  
  198.5737762   30.070797    0.0351777  
  133.5899811   32.680851    0.0145914  
  133.6226349   32.6355247   0.0145536  
  142.4295959   35.1966209   0.0670179  
  142.3654022   35.1383934   0.0670401  
  252.4217224   24.8363628   0.055233   
  252.3939667   24.8180561   0.0553457  
  237.3043976   31.1024246   0.031452   
  237.2220306   30.9676342   0.0316268  
  235.9369659   29.4295216   0.0341119  
  236.0207214   29.3878536   0.0345033  
  227.3870239   42.4899292   0.0585718  
  227.4505005   42.516468    0.0585866  
  123.2324371   52.3655319   0.0522658  
  123.2889786   52.3197289   0.0520081  
  235.6379242   38.4929161   0.0681432  
  235.6163635   38.5006027   0.0682485  
  232.6932983   41.5173073   0.0421603  
  232.7794952   41.503273    0.0420019  
  241.9110718   35.1272392   0.0686984  
  241.8493042   35.1638756   0.0689248  
  235.9204865   39.5403481   0.0634711  
  235.9070435   39.4917412   0.0639369  
  240.4897156   37.1306343   0.0584188  
  240.5132751   37.1722908   0.0583592  
  233.231781    42.0717468   0.0563947  
  233.2595673   41.9921227   0.0559073  
  194.1613159   50.6652489   0.0452489  
  194.221817    50.6789627   0.0453584  
  181.3700714   46.779747    0.0312395  
  181.4332428   46.9299507   0.0312314  
  227.5223541   9.7230005    0.0215248  
  227.636734    9.6823244    0.0214337  
  228.098526    11.1330061   0.062261   
  228.1109467   11.0528116   0.0621236  
  227.322525    11.1785345   0.0691821  
  227.3318024   11.1334848   0.06911    
  233.1611938   10.4531202   0.0200459  
  232.9475403   10.6291304   0.0201197  
  341.8855896   0.1639588    0.0618897  
  341.8782654   0.170123     0.0618448  
  130.0098572   29.8173981   0.0648403  
  130.0825348   29.7740822   0.0649087  
  128.4860535   26.972662    0.0117496  
  128.3582611   26.8538666   0.0118686  
  130.3075104   27.9078007   0.0580602  
  130.423111    27.9187698   0.0579367  
  134.1985779   29.9185963   0.0330468  
  134.363678    29.8566341   0.0329341  
  135.0304108   29.632761    0.0267619  
  135.1703339   29.5947075   0.0269879  
  165.7396698   31.3927174   0.0461302  
  165.7658691   31.3669491   0.0460316  
  177.6221008   28.594574    0.0476601  
  177.7016907   28.5978432   0.0477344  
  178.9016418   29.9959183   0.0226765  
  178.9443512   29.9414482   0.0226692  
  177.0139771   30.3593292   0.0209802  
  177.0120392   30.4402714   0.0211246  
  121.250061    23.9499531   0.0559378  
  121.203331    23.9411831   0.0557044  
  118.9583817   22.6628971   0.073958   
  118.9822083   22.6228657   0.074181   
  219.6468658   52.70644     0.0111495  
  219.4340668   52.7253532   0.0112991  
  322.3975525   -0.270735    0.0583791  
  322.3250732   -0.3115679   0.0582577  
  322.6078491   -0.4742922   0.019894   
  322.6133118   -0.4449817   0.020139   
  194.2360382   38.6395073   0.0242792  
  194.3579712   38.6389503   0.0243588  
  192.7481079   35.066143    0.038581   
  192.698822    35.1010666   0.0386939  
  163.9802551   36.8615189   0.0218034  
  164.0236664   36.9600334   0.0216075  
  162.9162445   37.526989    0.0306267  
  162.8613281   37.5188179   0.0304193  
  165.1094971   31.8983021   0.0632401  
  165.1411285   31.8630581   0.0632839  
  163.9585571   31.3922806   0.0349335  
  163.8227844   31.4440327   0.0346984  
  233.3847351   19.4976845   0.0371943  
  233.4152832   19.48032     0.0375269  
  181.146698    30.1087894   0.0466865  
  181.2753448   30.0737572   0.0468795  
  183.5760651   29.5296402   0.0632632  
  183.5456085   29.4548492   0.0629663  
  245.8762054   35.961441    0.0508053  
  245.9013672   35.9445114   0.0507741  
  241.7739868   30.2176228   0.0546881  
  241.8735504   30.223465    0.0548067  
  243.8782501   30.5037975   0.053819   
  243.8524017   30.569706    0.0539051  
  180.4321442   7.5603294    0.0403314  
  180.401001    7.593719     0.0402693  
  55.5539627    -0.354244    0.02512    
  55.6169701    -0.4294427   0.0250584  
  28.0948124    -0.3896562   0.0547261  
  28.092205     -0.3748479   0.0542164  
  20.3388481    0.0903837    0.0126589  
  20.5030556    0.2701845    0.0126808  
  231.271759    19.8348141   0.0229227  
  231.1068878   19.7165108   0.0230477  
  348.638031    0.2359872    0.0146505  
  348.5810242   0.1827711    0.0145155  
  147.943924    27.5460987   0.0330407  
  148.0072632   27.5455952   0.0334443  
  243.9038086   28.1585941   0.025046   
  243.9462585   28.0619316   0.0249366  
  16.8082771    0.7927114    0.0514798  
  16.834774     0.756392     0.0512739  
  19.432272     -0.8313841   0.0533422  
  19.4787846    -0.8535305   0.0533391  
  19.7715797    -0.7853885   0.053958   
  19.749176     -0.7737247   0.0536191  
  17.5788078    0.1301272    0.0656658  
  17.5571842    0.0436739    0.0658643  
  180.7536469   27.6778355   0.0505704  
  180.7201538   27.6707687   0.0505179  
  182.337265    28.5314503   0.075236   
  182.3907776   28.5238991   0.0751108  
  203.4391327   23.8604126   0.0370446  
  203.4454803   23.8960953   0.037407   
  121.4472733   22.9096832   0.0303688  
  121.4545364   22.9302387   0.0304029  
  124.4494095   24.7990379   0.0725155  
  124.5171814   24.759758    0.0724667  
  119.0276413   20.7623043   0.0456102  
  119.0480194   20.7150078   0.0456825  
  197.5112152   11.4519014   0.0541706  
  197.4929199   11.5323238   0.0540687  
  195.7370453   12.8805866   0.036176   
  195.7511444   12.9436207   0.0363825  
  192.1761017   13.2748423   0.0385554  
  192.1255035   13.3248205   0.0388461  
  198.2496796   43.2043114   0.0616805  
  198.2845154   43.2165833   0.0618976  
  18.3136635    0.4372506    0.0691031  
  18.3601685    0.3790931    0.0691406  
  184.5081787   40.3828392   0.0489044  
  184.4660034   40.41045     0.0490853  
  188.9659729   38.376133    0.0130066  
  188.712265    38.2999535   0.0132748  
  193.5291595   55.2308197   0.0645411  
  193.5704041   55.2691193   0.065043   
  196.3575897   53.5917549   0.0380613  
  196.3650513   53.6996155   0.03788    
  199.8813477   55.2973404   0.0381175  
  200.0884094   55.2339783   0.0381468  
  155.1175232   7.7787943    0.0679467  
  155.0838013   7.788115     0.0675519  
  158.2322998   8.3891115    0.041974   
  158.3155365   8.4144783    0.0422252  
  241.9953461   10.2225208   0.033599   
  241.9730072   10.2693348   0.0335161  
  243.5041504   10.4583998   0.0413224  
  243.4481049   10.4884386   0.0411713  
  218.802475    13.7475128   0.0421964  
  218.7937012   13.6802082   0.0420309  
  241.1539154   9.9531784    0.0340422  
  241.154541    9.9511843    0.0339458  
  242.1365204   9.6067104    0.0338984  
  242.0950928   9.6660118    0.0342387  
  177.2682648   27.3342285   0.0222581  
  177.2727356   27.2514706   0.0223781  
  155.3864441   22.5463657   0.0242147  
  155.5415497   22.3580418   0.0240265  
  152.0196228   22.2241077   0.0210299  
  151.7947388   22.217308    0.0205449  
  163.6783905   36.0050163   0.059146   
  163.5817566   36.0273781   0.0595704  
  166.4920044   36.4071121   0.0247514  
  166.5363617   36.180687    0.0246391  
  182.6531677   34.9565735   0.0346932  
  182.8528137   34.9793396   0.0347538  
  179.3179169   14.0587931   0.0421398  
  179.2135315   14.1261902   0.042093   
  180.410202    14.4838791   0.043674   
  180.3454285   14.5753593   0.0441513  
  183.3876038   14.4833651   0.0637999  
  183.3921661   14.4784632   0.0635002  
  199.6046143   39.4861946   0.0546525  
  199.6124268   39.5100403   0.054799   
  158.2544708   37.1314316   0.0393183  
  158.1019897   37.1158447   0.039385   
  210.868927    32.6977043   0.0189684  
  210.9175873   32.6942596   0.0187789  
  217.0075226   27.9487877   0.0365484  
  216.9935303   27.9746857   0.0360345  
  160.8634491   29.1679134   0.0356982  
  160.7516632   29.1012287   0.0354829  
  118.3215942   17.483345    0.0410621  
  118.3717194   17.5369415   0.0413085  
  161.3684082   30.8229561   0.0448254  
  161.3542328   30.7237892   0.0444037  
  172.1009674   33.6274872   0.0339977  
  172.2632141   33.6772919   0.0344584  
  146.7497406   24.7022743   0.0340834  
  146.6303864   24.5818043   0.0336148  
  185.6922913   36.4103317   0.040838   
  185.6756744   36.3962135   0.0404998  
  211.2088776   31.0651321   0.0145584  
  211.6342621   30.8940811   0.0143873  
  213.238327    28.7473736   0.0536174  
  213.1780396   28.7798176   0.0538298  
  221.3159485   37.300354    0.0321565  
  221.3112488   37.297287    0.0318661  
  153.6279602   35.8421135   0.0345521  
  153.6048737   35.8338051   0.0343672  
  254.6252136   25.3902664   0.0326953  
  254.6041718   25.3976097   0.0323737  
